,usertoken,date,preq_gender,preq_race,preq_education,preq_age,postq_economic,postq_social,postq_attention1,postq_attention2,exclude,account_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,count_tweets,sourceComment,credibility_choice,credibility_uncertainty,credibility_time,politicalOrientation_choice,politicalOrientation_uncertainty,politicalOrientation_time,inst_nCredibleNCertain,inst_nCredibleNCertainUncertainty,inst_credibleCertainChoice,inst_credibleCertainUncertainty
199,6dIR6Dn0,9/4/20,Male,African American/Black,Undergraduate,59,Very Consertavite,Very Consertavite,,,1,7,amlookout,B,TRUE,angry,FALSE,6,well,0.72287498,0.043133467,1.60E+12,-0.282726365,1.57515036,1.60E+12,0.539784566,0.628391888,0.647916937,0.505977884
200,80r2WkQz,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,1,0,Jerusalem_Post,H,FALSE,mixed,FALSE,6,Well stated,0.854671684,0.004792607,1.60E+12,0.70455076,0,1.60E+12,0.688721605,0.469253683,0.460215464,0.004080467
201,80r2WkQz,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,1,1,nypost,F,FALSE,mixed,TRUE,9,okay,0.425733321,0.004792607,1.60E+12,-0.186874217,0,1.60E+12,0.688721605,0.469253683,0.460215464,0.004080467
202,80r2WkQz,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,1,2,veteranstoday,A,FALSE,mixed,TRUE,6,Nice,0.583889365,0,1.60E+12,-0.206044647,0,1.60E+12,0.688721605,0.469253683,0.460215464,0.004080467
203,80r2WkQz,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,1,3,MotherJones,E,FALSE,mixed,TRUE,6,Excellent,0.607852402,0.01917043,1.60E+12,0.680587723,0.115022578,1.60E+12,0.688721605,0.469253683,0.460215464,0.004080467
204,80r2WkQz,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,1,4,CNNPolitics,G,FALSE,mixed,FALSE,4,okay,0.61264501,0,1.60E+12,-0.172496395,0,1.60E+12,0.688721605,0.469253683,0.460215464,0.004080467
205,80r2WkQz,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,1,5,opednews,C,FALSE,mixed,FALSE,6,Nice,0.667759995,0,1.60E+12,0.632661649,0,1.60E+12,0.688721605,0.469253683,0.460215464,0.004080467
206,80r2WkQz,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,1,6,InvestWatchBlog,D,FALSE,mixed,FALSE,4,nice,0.691723032,0.01917043,1.60E+12,0.378653456,0,1.60E+12,0.688721605,0.469253683,0.460215464,0.004080467
207,80r2WkQz,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,1,7,amlookout,B,FALSE,mixed,TRUE,7,Nice,0.540755899,0.436127274,1.60E+12,0.632661649,0,1.60E+12,0.688721605,0.469253683,0.460215464,0.004080467
208,7wNtdlCP,9/4/20,Male,African American/Black,Undergraduate,30,Slightly Conservative,Very Consertavite,,,1,0,Jerusalem_Post,H,FALSE,mixed,FALSE,5,very good and nice,0.928957098,0,1.60E+12,0.589528182,0,1.60E+12,0.664238804,0.065287469,0.737687206,0
209,7wNtdlCP,9/4/20,Male,African American/Black,Undergraduate,30,Slightly Conservative,Very Consertavite,,,1,1,InvestWatchBlog,D,FALSE,mixed,FALSE,6,nice,0.866653202,0,1.60E+12,0.57515036,0,1.60E+12,0.664238804,0.065287469,0.737687206,0
210,7wNtdlCP,9/4/20,Male,African American/Black,Undergraduate,30,Slightly Conservative,Very Consertavite,,,1,2,veteranstoday,A,FALSE,mixed,TRUE,6,big nice,0.754026928,0,1.60E+12,0.786025086,0,1.60E+12,0.664238804,0.065287469,0.737687206,0
211,7wNtdlCP,9/4/20,Male,African American/Black,Undergraduate,30,Slightly Conservative,Very Consertavite,,,1,3,amlookout,B,FALSE,mixed,TRUE,6,good and nice,0.857067987,0,1.60E+12,0.805195515,0,1.60E+12,0.664238804,0.065287469,0.737687206,0
212,7wNtdlCP,9/4/20,Male,African American/Black,Undergraduate,30,Slightly Conservative,Very Consertavite,,,1,4,CNNPolitics,G,FALSE,mixed,TRUE,6,very good,0.698911943,0.028755644,1.60E+12,0.805195515,0,1.60E+12,0.664238804,0.065287469,0.737687206,0
213,7wNtdlCP,9/4/20,Male,African American/Black,Undergraduate,30,Slightly Conservative,Very Consertavite,,,1,5,MotherJones,E,FALSE,mixed,FALSE,5,very fine and good,0.72287498,0,1.60E+12,0.762062049,0,1.60E+12,0.664238804,0.065287469,0.737687206,0
214,7wNtdlCP,9/4/20,Male,African American/Black,Undergraduate,30,Slightly Conservative,Very Consertavite,,,1,6,nypost,F,FALSE,mixed,TRUE,6,good and fine,0.809141913,0,1.60E+12,0.70455076,0,1.60E+12,0.664238804,0.065287469,0.737687206,0
215,7wNtdlCP,9/4/20,Male,African American/Black,Undergraduate,30,Slightly Conservative,Very Consertavite,,,1,7,opednews,C,FALSE,mixed,FALSE,6,very good,0.682137817,0,1.60E+12,0.738099012,0,1.60E+12,0.664238804,0.065287469,0.737687206,0
216,6BtiQioc,9/4/20,Male,White/Caucasian/European,Undergraduate,56,Very Consertavite,Slightly Conservative,,,1,0,InvestWatchBlog,D,FALSE,mixed,FALSE,11,sometimes take this decision,0.665363691,0.196496904,1.60E+12,0.31634956,0.680550251,1.60E+12,0.815216076,0.314195944,0.543865033,0.269310809
217,6BtiQioc,9/4/20,Male,White/Caucasian/European,Undergraduate,56,Very Consertavite,Slightly Conservative,,,1,1,veteranstoday,A,FALSE,mixed,TRUE,6,"good
",0.607852402,0.182119081,1.60E+12,-0.282726365,0.632624177,1.60E+12,0.815216076,0.314195944,0.543865033,0.269310809
218,6BtiQioc,9/4/20,Male,White/Caucasian/European,Undergraduate,56,Very Consertavite,Slightly Conservative,,,1,2,amlookout,B,FALSE,mixed,TRUE,12,good,0.691723032,0.143778222,1.60E+12,0.416994316,0.249215585,1.60E+12,0.815216076,0.314195944,0.543865033,0.269310809
219,6BtiQioc,9/4/20,Male,White/Caucasian/European,Undergraduate,56,Very Consertavite,Slightly Conservative,,,1,3,MotherJones,E,FALSE,mixed,FALSE,6,good,0.63900435,0.244422978,1.60E+12,0.244460449,0.49843117,1.60E+12,0.815216076,0.314195944,0.543865033,0.269310809
220,6BtiQioc,9/4/20,Male,White/Caucasian/European,Undergraduate,56,Very Consertavite,Slightly Conservative,,,1,4,CNNPolitics,G,FALSE,mixed,TRUE,6,good,0.686930424,0.230045155,1.60E+12,0.364275634,0.795572829,1.60E+12,0.815216076,0.314195944,0.543865033,0.269310809
221,6BtiQioc,9/4/20,Male,White/Caucasian/European,Undergraduate,56,Very Consertavite,Slightly Conservative,,,1,5,Jerusalem_Post,H,FALSE,mixed,TRUE,6,good,0.629419136,0.2588008,1.60E+12,0.484090819,0.23963037,1.60E+12,0.815216076,0.314195944,0.543865033,0.269310809
222,6BtiQioc,9/4/20,Male,White/Caucasian/European,Undergraduate,56,Very Consertavite,Slightly Conservative,,,1,6,opednews,C,FALSE,mixed,FALSE,7,good,0.684534121,0.148570829,1.60E+12,0.752476834,0.201289511,1.60E+12,0.815216076,0.314195944,0.543865033,0.269310809
223,6BtiQioc,9/4/20,Male,White/Caucasian/European,Undergraduate,56,Very Consertavite,Slightly Conservative,,,1,7,nypost,F,FALSE,mixed,FALSE,6,good,0.600663491,0.143778222,1.60E+12,0.584735575,0.210874726,1.60E+12,0.815216076,0.314195944,0.543865033,0.269310809
224,g4UdMEzi,9/4/20,Male,African American/Black,Undergraduate,30,Very Consertavite,Slightly Conservative,,,1,0,Jerusalem_Post,H,FALSE,mixed,FALSE,6,VERY GOOD AND NICE,0.845086469,0.091059541,1.60E+12,0.766854656,0,1.60E+12,0.913147279,0,0.780532108,0
225,g4UdMEzi,9/4/20,Male,African American/Black,Undergraduate,30,Very Consertavite,Slightly Conservative,,,1,1,CNNPolitics,G,FALSE,mixed,FALSE,6,NICE AND GOOD,0.617437617,0,1.60E+12,0.690172938,0,1.60E+12,0.913147279,0,0.780532108,0
226,g4UdMEzi,9/4/20,Male,African American/Black,Undergraduate,30,Very Consertavite,Slightly Conservative,,,1,2,InvestWatchBlog,D,FALSE,mixed,TRUE,6,KING AND LOVE,0.857067987,0,1.60E+12,0.958558952,0.038340859,1.60E+12,0.913147279,0,0.780532108,0
227,g4UdMEzi,9/4/20,Male,African American/Black,Undergraduate,30,Very Consertavite,Slightly Conservative,,,1,3,nypost,F,FALSE,mixed,TRUE,6,is a like,0.83310495,0,1.60E+12,0.781232478,0,1.60E+12,0.913147279,0,0.780532108,0
228,g4UdMEzi,9/4/20,Male,African American/Black,Undergraduate,30,Very Consertavite,Slightly Conservative,,,1,4,opednews,C,FALSE,mixed,FALSE,6,high fide and good,0.797160395,0,1.60E+12,0.881877234,0,1.60E+12,0.913147279,0,0.780532108,0
229,g4UdMEzi,9/4/20,Male,African American/Black,Undergraduate,30,Very Consertavite,Slightly Conservative,,,1,5,amlookout,B,FALSE,mixed,FALSE,8,time and good,0.696515639,0,1.60E+12,0.9250107,0.067096504,1.60E+12,0.913147279,0,0.780532108,0
230,g4UdMEzi,9/4/20,Male,African American/Black,Undergraduate,30,Very Consertavite,Slightly Conservative,,,1,6,veteranstoday,A,FALSE,mixed,TRUE,6,g=ring and fine,0.912182972,0,1.60E+12,0.819573337,0.191704296,1.60E+12,0.913147279,0,0.780532108,0
231,g4UdMEzi,9/4/20,Male,African American/Black,Undergraduate,30,Very Consertavite,Slightly Conservative,,,1,7,MotherJones,E,FALSE,mixed,TRUE,8,good and fine,0.691723032,0.009585215,1.60E+12,0.723721189,0,1.60E+12,0.913147279,0,0.780532108,0
232,sKbQgG3c,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,0,0,opednews,C,TRUE,angry,TRUE,6,the tweets is all about the coming election and political news this make me to take this decision,0.749234321,0.254008192,1.60E+12,0.771647263,1.479298212,1.60E+12,0.11337577,0.183621006,0.743807907,0.216264741
233,sKbQgG3c,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,0,1,Jerusalem_Post,H,TRUE,angry,TRUE,10,the tweets is related to a community in a country it is all about the community their way of view,0.749234321,0.297141659,1.60E+12,0.086304405,0.709305896,1.60E+12,0.11337577,0.183621006,0.743807907,0.216264741
234,sKbQgG3c,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,0,2,InvestWatchBlog,D,TRUE,angry,TRUE,6,it is a news channel account all of the tweet contain different content and different categories,0.734856498,0.364238163,1.60E+12,-0.646964564,0.793955353,1.60E+12,0.11337577,0.183621006,0.743807907,0.216264741
235,sKbQgG3c,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,0,3,MotherJones,E,TRUE,angry,FALSE,6,it is political tweets all the tweets are related to some political peoples,0.696515639,0.277971229,1.60E+12,0.42657953,0.575112888,1.60E+12,0.11337577,0.183621006,0.743807907,0.216264741
236,sKbQgG3c,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,0,4,nypost,F,TRUE,angry,FALSE,7,i make this decision because each tweets different from each other so it can news channel,0.670156299,0.469675526,1.60E+12,-0.680512816,0.664554953,1.60E+12,0.11337577,0.183621006,0.743807907,0.216264741
237,sKbQgG3c,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,0,5,amlookout,B,TRUE,angry,FALSE,6,it is look like newspaper with differnet content,0.732460195,0.373823377,1.60E+12,-0.704475853,0.683725383,1.60E+12,0.11337577,0.183621006,0.743807907,0.216264741
238,sKbQgG3c,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,0,6,veteranstoday,A,TRUE,angry,FALSE,6,it is news tweet that only the reason to take this decision,0.646193262,0.273178622,1.60E+12,0.349897812,0.460090311,1.60E+12,0.11337577,0.183621006,0.743807907,0.216264741
239,sKbQgG3c,9/4/20,Male,White/Caucasian/European,Undergraduate,28,Slightly Conservative,Moderate,,,0,7,CNNPolitics,G,TRUE,angry,TRUE,6,it can political party tweets ,0.763612143,0.182119081,1.60E+12,0.321142168,0.987277125,1.60E+12,0.11337577,0.183621006,0.743807907,0.216264741
240,AvMuvSF9,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly Conservative,Very Consertavite,,,0,0,amlookout,B,FALSE,mixed,FALSE,11,make a good influenced to make decision to me.,0.730063891,0.484053348,1.60E+12,0.570357752,0.699720681,1.60E+12,0.003203166,0.421451029,0.503060365,0.897702697
241,AvMuvSF9,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly Conservative,Very Consertavite,,,0,1,Jerusalem_Post,H,FALSE,mixed,TRUE,6,image are clear to make decision and text is explain about the image to easy undrstanding.,0.627022832,0.268386015,1.60E+12,0.162986123,0.392993807,1.60E+12,0.003203166,0.421451029,0.503060365,0.897702697
242,AvMuvSF9,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly Conservative,Very Consertavite,,,0,2,nypost,F,FALSE,mixed,FALSE,6,text will explain the new update to me easy to make decisions.,0.552737417,0.383408592,1.60E+12,-0.306689402,0,1.60E+12,0.003203166,0.421451029,0.503060365,0.897702697
243,AvMuvSF9,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly Conservative,Very Consertavite,,,0,3,opednews,C,FALSE,mixed,TRUE,5,image and text to each other and easy way to understand to me.,0.459281573,0.575112888,1.60E+12,-0.249178113,1.341930073,1.60E+12,0.003203166,0.421451029,0.503060365,0.897702697
244,AvMuvSF9,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly Conservative,Very Consertavite,,,0,4,veteranstoday,A,FALSE,mixed,FALSE,5,explain a new and informative to me.,0.655778476,0.618246355,1.60E+12,0.718928582,1.301971738,1.60E+12,0.003203166,0.421451029,0.503060365,0.897702697
245,AvMuvSF9,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly Conservative,Very Consertavite,,,0,5,CNNPolitics,G,FALSE,mixed,FALSE,5,tweets so interesting and informative.,0.653382173,0.512808992,1.60E+12,-0.019132958,0.508016385,1.60E+12,0.003203166,0.421451029,0.503060365,0.897702697
246,AvMuvSF9,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly Conservative,Very Consertavite,,,0,6,InvestWatchBlog,D,FALSE,mixed,TRUE,6,image are easy to understand reading text. easy to make decision.,0.555133721,0.47926074,1.60E+12,0.450542567,0.670965036,1.60E+12,0.003203166,0.421451029,0.503060365,0.897702697
247,AvMuvSF9,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly Conservative,Very Consertavite,,,0,7,MotherJones,E,FALSE,mixed,TRUE,6,explain the political issue in update level and easy way make a decision.,0.543152202,0.287556444,1.60E+12,0.254045664,0.488845955,1.60E+12,0.003203166,0.421451029,0.503060365,0.897702697
248,2Sdaz13V,9/4/20,Female,Hispanic/Latino,Masters,30,Slightly liberal,Slightly liberal,,,1,0,Jerusalem_Post,H,TRUE,angry,FALSE,5,its nice,0.466470484,0,1.60E+12,0.268423486,0,1.60E+12,,,,
249,2Sdaz13V,9/4/20,Female,Hispanic/Latino,Masters,30,Slightly liberal,Slightly liberal,,,1,1,CNNPolitics,G,TRUE,angry,TRUE,7,its nice,0.595870884,0,1.60E+12,0.258838271,0,1.60E+12,,,,
250,2Sdaz13V,9/4/20,Female,Hispanic/Latino,Masters,30,Slightly liberal,Slightly liberal,,,1,2,MotherJones,E,TRUE,angry,FALSE,10,"its nice
",0.591078276,0,1.60E+12,0.067133975,0,1.60E+12,,,,
251,2Sdaz13V,9/4/20,Female,Hispanic/Latino,Masters,30,Slightly liberal,Slightly liberal,,,1,3,amlookout,B,TRUE,angry,FALSE,9,its nice,0.516792862,0,1.60E+12,0.09588962,0,1.60E+12,,,,
252,2Sdaz13V,9/4/20,Female,Hispanic/Latino,Masters,30,Slightly liberal,Slightly liberal,,,1,4,veteranstoday,A,TRUE,angry,TRUE,6,its nice,0.600663491,0,1.60E+12,0.177363945,0,1.60E+12,,,,
253,2Sdaz13V,9/4/20,Female,Hispanic/Latino,Masters,30,Slightly liberal,Slightly liberal,,,1,5,InvestWatchBlog,D,TRUE,angry,TRUE,7,"its nice
",0.523981773,0,1.60E+12,-0.009547743,0,1.60E+12,,,,
254,2Sdaz13V,9/4/20,Female,Hispanic/Latino,Masters,30,Slightly liberal,Slightly liberal,,,1,6,opednews,C,TRUE,angry,FALSE,7,its nice,0.535963291,0,1.60E+12,0.043170938,0,1.60E+12,,,,
255,2Sdaz13V,9/4/20,Female,Hispanic/Latino,Masters,30,Slightly liberal,Slightly liberal,,,1,7,nypost,F,TRUE,angry,TRUE,8,its nice,0.555133721,0,1.60E+12,0.215704805,0,1.60E+12,,,,
256,EXiSnr0v,9/4/20,Male,Hispanic/Latino,Masters,44,Moderate,Slightly liberal,,,1,0,veteranstoday,A,TRUE,angry,FALSE,7,it is all about my decision and as well as my intension.,0.615041313,0.033548252,1.60E+12,0.043170938,0.038340859,1.60E+12,,,,
257,EXiSnr0v,9/4/20,Male,Hispanic/Latino,Masters,44,Moderate,Slightly liberal,,,1,1,opednews,C,TRUE,angry,TRUE,7,it is all about my decision and as well as my decision. ,0.646193262,0.01917043,1.60E+12,0.230082627,0,1.60E+12,,,,
258,EXiSnr0v,9/4/20,Male,Hispanic/Latino,Masters,44,Moderate,Slightly liberal,,,1,2,InvestWatchBlog,D,TRUE,angry,FALSE,7,it is all about my decision and as well as my decision. ,0.559926328,0.009585215,1.60E+12,0.225290019,0,1.60E+12,,,,
259,EXiSnr0v,9/4/20,Male,Hispanic/Latino,Masters,44,Moderate,Slightly liberal,,,1,3,CNNPolitics,G,TRUE,angry,TRUE,7,it is all about my decision and as well as my decision. ,0.538359595,0,1.60E+12,0.292386523,0,1.60E+12,,,,
260,EXiSnr0v,9/4/20,Male,Hispanic/Latino,Masters,44,Moderate,Slightly liberal,,,1,4,amlookout,B,TRUE,angry,TRUE,6,it is all about my decision and as well as my decision. ,0.557530025,0,1.60E+12,0.321142168,0,1.60E+12,,,,
261,EXiSnr0v,9/4/20,Male,Hispanic/Latino,Masters,44,Moderate,Slightly liberal,,,1,5,MotherJones,E,TRUE,angry,FALSE,6,it is all about my decision and as well as my decision. ,0.576700454,0,1.60E+12,0.436164745,0.009585215,1.60E+12,,,,
262,EXiSnr0v,9/4/20,Male,Hispanic/Latino,Masters,44,Moderate,Slightly liberal,,,1,6,nypost,F,TRUE,angry,FALSE,7,it is all about my decision and as well as my decision. ,0.696515639,0,1.60E+12,0.028793116,0.009585215,1.60E+12,,,,
263,EXiSnr0v,9/4/20,Male,Hispanic/Latino,Masters,44,Moderate,Slightly liberal,,,1,7,Jerusalem_Post,H,TRUE,angry,TRUE,6,it is all about my decision and as well as my decision. ,0.655778476,0,1.60E+12,0.191741768,0,1.60E+12,,,,
264,WlLTpDHj,9/4/20,Male,African American/Black,Masters,32,Very liberal,Slightly liberal,,,1,0,InvestWatchBlog,D,TRUE,happy,FALSE,44,yes,0.39937398,0,1.60E+12,0.31634956,0,1.60E+12,,,,
265,WlLTpDHj,9/4/20,Male,African American/Black,Masters,32,Very liberal,Slightly liberal,,,1,1,MotherJones,E,TRUE,happy,TRUE,5,yes,0.706100854,0,1.60E+12,0.594320789,0.01917043,1.60E+12,,,,
266,WlLTpDHj,9/4/20,Male,African American/Black,Masters,32,Very liberal,Slightly liberal,,,1,2,veteranstoday,A,TRUE,happy,TRUE,5,yes,0.940938617,0,1.60E+12,0.55597993,0,1.60E+12,,,,
267,WlLTpDHj,9/4/20,Male,African American/Black,Masters,32,Very liberal,Slightly liberal,,,1,3,amlookout,B,TRUE,happy,TRUE,7,yes,0.500018736,0.004792607,1.60E+12,-0.114985106,0,1.60E+12,,,,
268,WlLTpDHj,9/4/20,Male,African American/Black,Masters,32,Very liberal,Slightly liberal,,,1,4,nypost,F,TRUE,happy,TRUE,6,no,0.756423232,0,1.60E+12,0.474505604,0,1.60E+12,,,,
269,WlLTpDHj,9/4/20,Male,African American/Black,Masters,32,Very liberal,Slightly liberal,,,1,5,CNNPolitics,G,TRUE,happy,FALSE,6,nothiung,0.825916039,0,1.60E+12,0.766854656,0,1.60E+12,,,,
270,WlLTpDHj,9/4/20,Male,African American/Black,Masters,32,Very liberal,Slightly liberal,,,1,6,Jerusalem_Post,H,TRUE,happy,FALSE,5,yes,0.727667587,0,1.60E+12,0.771647263,0,1.60E+12,,,,
271,WlLTpDHj,9/4/20,Male,African American/Black,Masters,32,Very liberal,Slightly liberal,,,1,7,opednews,C,TRUE,happy,FALSE,5,yes,0.828312343,0.009585215,1.60E+12,0.723721189,0,1.60E+12,,,,
272,H2jiAXaE,9/4/20,Male,African American/Black,Undergraduate,46,Very Consertavite,Slightly Conservative,,,0,0,amlookout,B,TRUE,angry,TRUE,9,credible ,0.792367787,0.368222032,1.60E+12,0.637454256,0.539947124,1.60E+12,0.501020132,0.938507365,0.315358892,0.208103807
273,H2jiAXaE,9/4/20,Male,African American/Black,Undergraduate,46,Very Consertavite,Slightly Conservative,,,0,1,Jerusalem_Post,H,TRUE,angry,FALSE,6,credible,0.816330824,0.317899654,1.60E+12,0.709343367,0.736444064,1.60E+12,0.501020132,0.938507365,0.315358892,0.208103807
274,H2jiAXaE,9/4/20,Male,African American/Black,Undergraduate,46,Very Consertavite,Slightly Conservative,,,0,2,MotherJones,E,TRUE,angry,TRUE,6,credible,0.801953002,0.238821614,1.60E+12,0.642246864,0.83708882,1.60E+12,0.501020132,0.938507365,0.315358892,0.208103807
275,H2jiAXaE,9/4/20,Male,African American/Black,Undergraduate,46,Very Consertavite,Slightly Conservative,,,0,3,InvestWatchBlog,D,TRUE,angry,FALSE,5,credible,0.799556698,0.351447906,1.60E+12,0.647039471,0.343450221,1.60E+12,0.501020132,0.938507365,0.315358892,0.208103807
276,H2jiAXaE,9/4/20,Male,African American/Black,Undergraduate,46,Very Consertavite,Slightly Conservative,,,0,4,nypost,F,TRUE,angry,TRUE,6,right,0.761215839,0.413751802,1.60E+12,0.460127782,0.908977931,1.60E+12,0.501020132,0.938507365,0.315358892,0.208103807
277,H2jiAXaE,9/4/20,Male,African American/Black,Undergraduate,46,Very Consertavite,Slightly Conservative,,,0,5,CNNPolitics,G,TRUE,angry,FALSE,6,right,0.890616239,0.730063891,1.60E+12,0.594320789,0,1.60E+12,0.501020132,0.938507365,0.315358892,0.208103807
278,H2jiAXaE,9/4/20,Male,African American/Black,Undergraduate,46,Very Consertavite,Slightly Conservative,,,0,6,veteranstoday,A,TRUE,angry,FALSE,4,credble,0.804349306,0.480848306,1.60E+12,0.551187323,0.822710998,1.60E+12,0.501020132,0.938507365,0.315358892,0.208103807
