,usertoken,date,condition,account_index,tweet_index,familiarity,favorability,familiarity_number,favorability_number,condition_person,condition_accAlias,condition_personCluster,condition_showImage,biasChoice,biasCI,time,condition_imageIdx
6576,PFPzsOok,10/21/20,noImage,5,4,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.5027430229646842,0.06269788643708507,1603244997154.0,
6577,PFPzsOok,10/21/20,noImage,5,5,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.4968650662145255,0.050942092523495686,1603245014521.0,
6578,PFPzsOok,10/21/20,noImage,5,6,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.49490575726336655,0.11363997896058076,1603245020285.0,
6579,PFPzsOok,10/21/20,noImage,6,0,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.498432519354789,0.1567447160927128,1603245148777.0,
6580,PFPzsOok,10/21/20,noImage,6,1,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.5027430229646842,0.1018840654602633,1603245150690.0,
6581,PFPzsOok,10/21/20,noImage,6,2,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.5007836841168433,0.14107030427680556,1603245152421.0,
6582,PFPzsOok,10/21/20,noImage,6,3,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.5007836841168433,0.12931445056985202,1603245154117.0,
6583,PFPzsOok,10/21/20,noImage,6,4,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.5007836841168433,0.11363997896058087,1603245155912.0,
6584,PFPzsOok,10/21/20,noImage,6,5,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.5007836841168433,0.17633786539766594,1603245157530.0,
6585,PFPzsOok,10/21/20,noImage,6,6,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.5105802587693198,0.1489074802880772,1603245194872.0,
6586,RzYSe9NN,10/21/20,noImage,0,0,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,False,0.6004947457110063,0.050247371675943064,1603246041812.0,
6587,RzYSe9NN,10/21/20,noImage,0,1,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,False,0.9077767494215814,0.08503401360544216,1603246063383.0,
6588,RzYSe9NN,10/21/20,noImage,0,2,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,False,0.699056897844587,0.3362708719851575,1603246088463.0,
6589,RzYSe9NN,10/21/20,noImage,0,3,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,False,0.675865803224921,0.2821583178726035,1603246108201.0,
6590,RzYSe9NN,10/21/20,noImage,0,4,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,False,0.5057977760140366,0.17779839208410642,1603246148444.0,
6591,RzYSe9NN,10/21/20,noImage,1,0,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.4980674111408146,0.22418058132343843,1603246258549.0,
6592,RzYSe9NN,10/21/20,noImage,1,1,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.6468769349503384,0.20098948670377248,1603246283062.0,
6593,RzYSe9NN,10/21/20,noImage,1,2,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.7898886851049457,0.18939393939393923,1603246317398.0,
6594,RzYSe9NN,10/21/20,noImage,1,3,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.9232374791680255,0.04638218923933213,1603246378575.0,
6595,RzYSe9NN,10/21/20,noImage,1,4,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.7415739046473081,0.15460729746444013,1603246419144.0,
6596,RzYSe9NN,10/21/20,noImage,1,5,Not at all familiar,Neutral,-2,0,Theresa May,K,122,False,0.8440012392174998,0.11209029066171916,1603246438596.0,
6597,RzYSe9NN,10/21/20,noImage,2,0,Not at all familiar,Neutral,-2,0,Kim Jong-un,P,132,False,0.4980674111408146,0.17393320964749537,1603246518171.0,
6598,RzYSe9NN,10/21/20,noImage,2,1,Not at all familiar,Neutral,-2,0,Kim Jong-un,P,132,False,0.929035252822942,0.10049474335188635,1603246547513.0,
6599,RzYSe9NN,10/21/20,noImage,2,2,Not at all familiar,Neutral,-2,0,Kim Jong-un,P,132,False,0.9734848508439685,0.04251700680272097,1603246572461.0,
6600,RzYSe9NN,10/21/20,noImage,2,3,Not at all familiar,Neutral,-2,0,Kim Jong-un,P,132,False,0.4980674111408146,0.20871985157699446,1603246588420.0,
6601,RzYSe9NN,10/21/20,noImage,2,4,Not at all familiar,Neutral,-2,0,Kim Jong-un,P,132,False,0.706787262717809,0.29761904761904767,1603246618891.0,
6602,RzYSe9NN,10/21/20,noImage,2,5,Not at all familiar,Neutral,-2,0,Kim Jong-un,P,132,False,0.95995671231583,0.8130797797246117,1603246655004.0,
6603,RzYSe9NN,10/21/20,noImage,3,0,Moderately familiar,Very Positive,1,2,Barack Obama,O,117,False,0.8092145972880007,0.465213360429621,1603246720241.0,
6604,RzYSe9NN,10/21/20,noImage,3,1,Moderately familiar,Very Positive,1,2,Barack Obama,O,117,False,0.09029066407835327,0.11595547309833024,1603246734459.0,
6605,RzYSe9NN,10/21/20,noImage,3,2,Moderately familiar,Very Positive,1,2,Barack Obama,O,117,False,0.11154916747971381,0.1971243042671614,1603246757250.0,
6606,RzYSe9NN,10/21/20,noImage,3,3,Moderately familiar,Very Positive,1,2,Barack Obama,O,117,False,0.1038188026064918,0.2048546691403834,1603246778802.0,
6607,RzYSe9NN,10/21/20,noImage,3,4,Moderately familiar,Very Positive,1,2,Barack Obama,O,117,False,0.9444959825693859,0.695191715407976,1603246794819.0,
6608,RzYSe9NN,10/21/20,noImage,4,0,Not at all familiar,Neutral,-2,0,Vladimir Putin,J,111,False,0.9000463845483594,0.7164502188093365,1603246911188.0,
6609,RzYSe9NN,10/21/20,noImage,4,1,Not at all familiar,Neutral,-2,0,Vladimir Putin,J,111,False,0.469078542866232,0.39424860853432275,1603246928858.0,
6610,RzYSe9NN,10/21/20,noImage,4,2,Not at all familiar,Neutral,-2,0,Vladimir Putin,J,111,False,0.24489796154279359,0.42903525046382185,1603246950428.0,
6611,RzYSe9NN,10/21/20,noImage,4,3,Not at all familiar,Neutral,-2,0,Vladimir Putin,J,111,False,0.196583181085156,0.26283240568954847,1603246986755.0,
6612,RzYSe9NN,10/21/20,noImage,4,4,Not at all familiar,Neutral,-2,0,Vladimir Putin,J,111,False,0.6043599281476173,0.5913729128014842,1603247012073.0,
6613,RzYSe9NN,10/21/20,noImage,4,5,Not at all familiar,Neutral,-2,0,Vladimir Putin,J,111,False,0.1038188026064918,0.08116883116883114,1603247024137.0,
6614,RzYSe9NN,10/21/20,noImage,5,0,Somewhat familiar,Slightly Positive,0,1,Hillary Clinton,L,100,False,0.8266079182527503,0.11209029066171916,1603247093630.0,
6615,RzYSe9NN,10/21/20,noImage,5,1,Somewhat familiar,Slightly Positive,0,1,Hillary Clinton,L,100,False,0.8497990128724163,0.25123685837971554,1603247107968.0,
6616,RzYSe9NN,10/21/20,noImage,5,2,Somewhat familiar,Slightly Positive,0,1,Hillary Clinton,L,100,False,0.940630800132775,0.7705627729218906,1603247132183.0,
6617,RzYSe9NN,10/21/20,noImage,5,3,Somewhat familiar,Slightly Positive,0,1,Hillary Clinton,L,100,False,0.9444959825693859,0.0888991960420531,1603247157051.0,
6618,RzYSe9NN,10/21/20,noImage,5,4,Somewhat familiar,Slightly Positive,0,1,Hillary Clinton,L,100,False,0.987012989372107,0.9734848508439685,1603247176110.0,
6619,RzYSe9NN,10/21/20,noImage,6,0,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.5096629584506476,0.1584724799010513,1603247241948.0,
6620,RzYSe9NN,10/21/20,noImage,6,1,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.49033704626759256,0.22031539888682738,1603247266101.0,
6621,RzYSe9NN,10/21/20,noImage,6,2,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.3144712454017917,0.23191094619666044,1603247287152.0,
6622,RzYSe9NN,10/21/20,noImage,6,3,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.14440321819090737,0.2435064935064935,1603247321802.0,
6623,RzYSe9NN,10/21/20,noImage,6,4,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.3995052590072339,0.8072820060696952,1603247369517.0,
6624,RzYSe9NN,10/21/20,noImage,7,0,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,False,0.5000000023591201,0.41357452071737777,1603247434135.0,
6625,RzYSe9NN,10/21/20,noImage,7,1,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,False,0.36471861707773484,0.3285405071119355,1603247446910.0,
6626,RzYSe9NN,10/21/20,noImage,7,2,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,False,0.733843539774086,0.3440012368583798,1603247468956.0,
6627,RzYSe9NN,10/21/20,noImage,7,3,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,False,0.5077303672323421,0.34786641929499074,1603247498458.0,
6628,RzYSe9NN,10/21/20,noImage,7,4,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,False,0.204313545958378,0.2589672232529375,1603247536587.0,
6629,RzYSe9NN,10/21/20,noImage,7,5,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,False,0.27195423859907064,0.2666975881261595,1603247549333.0,
6630,z3iX8sTB,10/21/20,noImage,0,0,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.27581942103568163,0.506338899196042,1603303306189.0,
6631,z3iX8sTB,10/21/20,noImage,0,1,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.33572974880315226,0.023191094619666064,1603303319824.0,
6632,z3iX8sTB,10/21/20,noImage,0,2,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.24103277910618257,0.02319109461966612,1603303333318.0,
6633,z3iX8sTB,10/21/20,noImage,0,3,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.6642702559150879,0.007730364873222095,1603303365524.0,
6634,z3iX8sTB,10/21/20,noImage,0,4,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.3415275224580688,0.0,1603303376829.0,
6635,z3iX8sTB,10/21/20,noImage,0,5,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.6294836139855888,0.04251700680272097,1603303386437.0,
6636,z3iX8sTB,10/21/20,noImage,0,6,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.6488095261686438,0.019325912183055127,1603303400769.0,
6637,z3iX8sTB,10/21/20,noImage,0,7,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.6178880666757558,0.023191094619666064,1603303408452.0,
6638,z3iX8sTB,10/21/20,noImage,0,8,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.7666975904852796,0.027056277056277,1603303416932.0,
6639,z3iX8sTB,10/21/20,noImage,1,0,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.7164502188093365,0.0038651824366111587,1603303520018.0,
6640,z3iX8sTB,10/21/20,noImage,1,1,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.2564935088526266,0.011595547309833032,1603303527294.0,
6641,z3iX8sTB,10/21/20,noImage,1,2,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.2603586912892376,0.011595547309833032,1603303549831.0,
6642,z3iX8sTB,10/21/20,noImage,1,3,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.7937538675415566,0.015460729746443969,1603303561532.0,
6643,z3iX8sTB,10/21/20,noImage,1,4,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.718382810027642,0.019325912183055127,1603303569255.0,
6644,z3iX8sTB,10/21/20,noImage,1,5,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.6777983944432264,0.019325912183055127,1603303578440.0,
6645,z3iX8sTB,10/21/20,noImage,1,6,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.6623376646967825,0.0,1603303588476.0,
6646,z3iX8sTB,10/21/20,noImage,1,7,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.6314162052038943,0.011595547309833032,1603303606954.0,
6647,z3iX8sTB,10/21/20,noImage,1,8,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.2139765020499055,0.011595547309832976,1603303614125.0,
6648,z3iX8sTB,10/21/20,noImage,1,9,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.3608534346411238,0.0038651824366109366,1603303624157.0,
6649,z3iX8sTB,10/21/20,noImage,1,10,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.6662028471333934,0.0038651824366109366,1603303631433.0,
6650,z3iX8sTB,10/21/20,noImage,1,11,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.6797309856615319,0.0038651824366111587,1603303638778.0,
6651,z3iX8sTB,10/21/20,noImage,1,12,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.6893939417530595,0.015460729746443969,1603303646811.0,
6652,z3iX8sTB,10/21/20,noImage,1,13,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.4400896745916495,0.05411255411255411,1603303676436.0,
6653,z3iX8sTB,10/21/20,noImage,1,14,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,False,0.6159554754574503,,1603303685713.0,
6654,z3iX8sTB,10/21/20,noImage,2,0,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5000000023591201,0.003865182436611103,1603303765264.0,
6655,z3iX8sTB,10/21/20,noImage,2,1,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.4961348199225091,0.0038651824366110477,1603303777262.0,
6656,z3iX8sTB,10/21/20,noImage,2,2,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5927643808377843,0.0038651824366109366,1603303787369.0,
6657,z3iX8sTB,10/21/20,noImage,2,3,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5000000023591201,0.011595547309833032,1603303800305.0,
6658,z3iX8sTB,10/21/20,noImage,2,4,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5773036510913402,0.007730364873222095,1603303808178.0,
6659,z3iX8sTB,10/21/20,noImage,2,5,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5888991984011732,0.10049474335188635,1603303826063.0,
6660,z3iX8sTB,10/21/20,noImage,2,6,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5908317896194788,0.050247371675943064,1603303836641.0,
6661,z3iX8sTB,10/21/20,noImage,2,7,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5077303672323421,0.007730364873222095,1603303849019.0,
6662,z3iX8sTB,10/21/20,noImage,2,8,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5811688335279512,0.0038651824366109366,1603303858016.0,
6663,z3iX8sTB,10/21/20,noImage,2,9,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.6256184315489778,0.007730364873222095,1603303865421.0,
6664,z3iX8sTB,10/21/20,noImage,2,10,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.5695732862181182,0.023191094619666064,1603303871696.0,
6665,z3iX8sTB,10/21/20,noImage,2,11,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,False,0.6043599281476173,0.011595547309833032,1603303878519.0,
6666,z3iX8sTB,10/21/20,noImage,3,0,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,False,0.5946969720560897,0.2203153988868276,1603303989437.0,
6667,z3iX8sTB,10/21/20,noImage,3,1,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,False,0.6468769349503384,0.007730364873222095,1603304003024.0,
6668,z3iX8sTB,10/21/20,noImage,3,2,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,False,0.6082251105842283,0.13914656771799616,1603304037974.0,
6669,z3iX8sTB,10/21/20,noImage,3,3,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,False,0.5000000023591201,0.1159554730983301,1603304052300.0,
6670,z3iX8sTB,10/21/20,noImage,3,4,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,False,0.5773036510913402,0.10049474335188635,1603304068698.0,
6671,z3iX8sTB,10/21/20,noImage,3,5,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,False,0.5000000023591201,0.13914656771799616,1603304074883.0,
6672,z3iX8sTB,10/21/20,noImage,3,6,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,False,0.5000000023591201,0.12368583797155219,1603304084540.0,
6673,z3iX8sTB,10/21/20,noImage,3,7,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,False,0.5985621544927008,0.09662956091527519,1603304097524.0,
6674,z3iX8sTB,10/21/20,noImage,4,0,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.5000000023591201,0.0038651824366109366,1603304145808.0,
6675,z3iX8sTB,10/21/20,noImage,4,1,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.6546072998235604,0.17006802721088432,1603304153334.0,
6676,z3iX8sTB,10/21/20,noImage,4,2,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.4980674111408146,0.08116883116883111,1603304159815.0,
6677,z3iX8sTB,10/21/20,noImage,4,3,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.5599103301265907,0.09276437847866403,1603304168533.0,
6678,z3iX8sTB,10/21/20,noImage,4,4,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.6198206578940614,0.15460729746444013,1603304173579.0,
6679,z3iX8sTB,10/21/20,noImage,4,5,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.5946969720560897,0.1855287569573285,1603304178885.0,
6680,z3iX8sTB,10/21/20,noImage,4,6,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.5000000023591201,0.38651824366110077,1603304185710.0,
6681,z3iX8sTB,10/21/20,noImage,4,7,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.6043599281476173,0.19712430426716132,1603304192209.0,
6682,z3iX8sTB,10/21/20,noImage,4,8,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.5019325935774256,0.16620284477427338,1603304198704.0,
6683,z3iX8sTB,10/21/20,noImage,4,9,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.6449443437320329,0.1159554730983301,1603304205359.0,
6684,z3iX8sTB,10/21/20,noImage,4,10,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,False,0.5676406949998127,0.09276437847866426,1603304213786.0,
6685,z3iX8sTB,10/21/20,noImage,5,0,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,False,0.5444496003801467,0.08116883116883122,1603304274394.0,
6686,z3iX8sTB,10/21/20,noImage,5,1,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,False,0.3589208434228183,0.12755102040816324,1603304282953.0,
6687,z3iX8sTB,10/21/20,noImage,5,2,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,False,0.5715058774364238,0.09662956091527519,1603304291104.0,
6688,z3iX8sTB,10/21/20,noImage,5,3,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,False,0.5927643808377843,0.12755102040816335,1603304303578.0,
6689,z3iX8sTB,10/21/20,noImage,5,4,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,False,0.6372139788588108,0.09662956091527519,1603304311014.0,
6690,z3iX8sTB,10/21/20,noImage,5,5,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,False,0.5850340159645623,0.061842918985776096,1603304320708.0,
6691,z3iX8sTB,10/21/20,noImage,5,6,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,False,0.5715058774364238,0.10049474335188613,1603304324544.0,
6692,z3iX8sTB,10/21/20,noImage,5,7,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,False,0.6120902930208393,0.08503401360544216,1603304330001.0,
6693,z3iX8sTB,10/21/20,noImage,6,0,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.5985621544927008,0.061842918985776096,1603304370580.0,
6694,z3iX8sTB,10/21/20,noImage,6,1,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.4961348199225091,0.07343846629560913,1603304376668.0,
6695,z3iX8sTB,10/21/20,noImage,6,2,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.6101577018025338,0.054112554112554,1603304382495.0,
6696,z3iX8sTB,10/21/20,noImage,6,3,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.5019325935774256,0.09662956091527519,1603304388944.0,
6697,z3iX8sTB,10/21/20,noImage,6,4,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.4980674111408146,0.1236858379715523,1603304395228.0,
6698,z3iX8sTB,10/21/20,noImage,6,5,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.6217532491123668,0.08503401360544216,1603304402038.0,
6699,z3iX8sTB,10/21/20,noImage,6,6,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.6120902930208393,0.08889919604205332,1603304408067.0,
6700,z3iX8sTB,10/21/20,noImage,6,7,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.5386518267252302,0.10049474335188613,1603304421349.0,
6701,z3iX8sTB,10/21/20,noImage,6,8,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.5985621544927008,0.1314162028447743,1603304427440.0,
6702,z3iX8sTB,10/21/20,noImage,6,9,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.5019325935774256,0.0888991960420531,1603304432665.0,
6703,z3iX8sTB,10/21/20,noImage,6,10,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.6140228842391449,0.05797773654916494,1603304440742.0,
6704,z3iX8sTB,10/21/20,noImage,6,11,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,False,0.5000000023591201,0.1507421150278292,1603304446303.0,
6705,z3iX8sTB,10/21/20,noImage,7,0,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,False,0.5695732862181182,0.061842918985776096,1603304529844.0,
6706,z3iX8sTB,10/21/20,noImage,7,1,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,False,0.6352813876405053,0.08116883116883122,1603304536930.0,
6707,z3iX8sTB,10/21/20,noImage,7,2,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,False,0.5000000023591201,0.19712430426716132,1603304544215.0,
6708,z3iX8sTB,10/21/20,noImage,7,3,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,False,0.5000000023591201,0.05797773654916494,1603304549140.0,
